page,row,date,time,title,body
357,3,"2022-08-24","18:13:27","현대차그룹, 재도약 선언 中·日서 고전···보조금 끊긴 美 판매도 적신호","현대차(005380)그룹이 재도약을 선언한 중국과 일본 완성차 시장에서 고전하고 있다. 시장 점유율을 꾸준히 확대하던 미국에서도 ‘인플레이션 감축법(IRA)’이라는 복병을 만나며 판매에 적신호가 켜졌다.   24일 IR 자료에 따르면 현대차 중국 공장은 올해 상반기 9만 4158대의 차를 만들어 판매했다. 지난해 상반기(19만 4085대)보다 51% 급감한 수치다.   현대차의 전체 해외 생산에서 중국 공장이 차지하는 비중도 한 자릿수로 내려앉았다. 현대차는 올해 상반기 중국을 포함해 인도·터키·미국·체코·러시아·브라질·베트남·인도네시아 등 9곳의 해외 공장에서 총 105만 6676대를 만들어 판매했는데 중국 공장은 전체의 8%를 차지하는 데 그쳤다.   기아(000270)도 상황은 비슷하다. 기아는 올 상반기 중국에서 6만 668대의 차를 생산해 판매했다. 지난해 같은 기간(7만 2857대)보다 16.7% 감소한 수치다. 기아의 전체 해외 공장(미국·중국·슬로바키아·멕시코·인도)에서 중국 공장이 차지한 판매량도 8% 수준으로 낮아졌다.   양사의 중국 공장 판매량은 2017년부터 지속한 중국의 사드(THAAD) 보복 여파로 급감했다. 유럽의 고급차와 저렴한 가격을 앞세운 중국차사이에서 고전한 점도 생산량 감소에 한몫했다. 판매 부진이 지속하며 현대차는 베이징 1공장을 매각했고, 기아는 옌청 1공장 문을 닫았다.   현대차그룹은 전기차를 앞세워 중국 판매량을 늘릴 계획이지만 저렴한 가격과 정부의 보조금 지원을 등에 업은 중국 제조사와의 경쟁이 쉽지 않을 것이란 전망도 있다. BYD(비야디) 등 중국 업체의 현지 시장 점유율은 이미 50%를 넘어섰다. 현대차 중국법인의 시장 점유율은 1%대에 머물고 있다.      야심차게 재도전을 선언한 일본에서는 눈에 띄는 성과를 내기까지 시간이 더 필요할 것으로 보인다. 현대차는 지난 2월 2009년 이후 12년여 만에 일본 승용차 시장에 재진출을 공식화했다. 전용 전기차 아이오닉5와 수소차 넥쏘 등 대표 친환경차 2종을 전면에 내세웠다.   하지만 현지 인도가 본격적으로 시작된 지난 7월 판매량은 60대에 그쳤다. 업계에서는 현대차가 ‘수입차의 무덤’으로 불리는 일본에서자리를 잡으려면 장기 전략이 필요하다는 지적이 나온다.      꾸준하게 시장 점유율을 늘리며 승승장구하던 미국 시장에도 악재가 덮쳤다. 북미에서 최종 조립한 전기차에만 보조금을 지급한다는 규정 등을 담은 인플레이션 감축법이 발효되면서 수출에 적신호가 켜진 분위기다. 당장 현대차그룹 내 주력 전기차인 아이오닉5, EV6를 포함해 미국에서 판매 중인 모든 친환경차가보조금 지원 대상에서 제외됐다.   현대차는 2025년 완공을 목표로 추진 중이던 조지아주 전기차 전용공장 신설 계획을 앞당기는 방안을 검토하며 대응에 나섰으나, 여전히 2년여의 ‘보조금 공백기’는 불가피하다. 내년 아이오닉6, EV9과 같은 신형 전기차를 미국에 선보여 시장 점유율을 끌어올린다는 전략에도 차질이 예상된다. 세제 혜택 없이 전기차를 판매할 경우 가격 경쟁력이 악화되기 때문이다. /유창욱 기자 woogi@sedaily.com김지희 기자 ways@sedaily.com  >>[무료 공개]<<지금 ""1,000만원""만 있어도 당장 ""이것""부터 사라!! >>>(무료 체험)  이제는 코인이다! ""급상승 코인종목"" 시장가보다 싸게 살 수 있다!!! >>> (무료확인)  ◑급등 시그널 포착◐ 바닥권에서 선취매할 최적의 타이밍과 종목 공개! [참여코드:7777]  [ⓒ 서울경제, 무단 전재 및 재배포 금지]"
357,4,"2022-08-24","18:13:26","업데이트 1-제재는 6월 영국의 러시아 수입량을 사상 최저로 끌어올렸다.","UPDATE 1-Sanctions drive British imports from Russia to record low in June .storyContent * {border-color:inherit !important;outline-color:inherit !important;}  런던, 8월 24일 (로이터) - 영국의 러시아 상품 수입이 25년 전 기록이 시작된 이래 6월에 가장 낮은 수준으로 떨어졌는데, 이는주로 우크라이나 침공에 대응한 모스크바에 대한 제재에 힘입은 것으로 수요일에 나타났다.  국가통계국(ONS)은 지난 6월 러시아산 상품 수입이 3300만 파운드(3900만 달러)로 올해 2월 침공 이전 12개월 월 평균 수입액과 비교해 96.6% 감소했다고 밝혔다.  지난 6월 영국도 사상 처음으로 러시아로부터 연료를 수입하지 않았다. 러시아는 2021년 영국의 최대 정제유 공급국이었다고 ONS는 밝혔다.  영국 정부는 제재 조치의 일환으로 일부 러시아 제품의 수입을 금지하고 다른 제품에 대한 관세를 인상했다. 2022년 말까지 러시아산 석유와 석유제품 수입을 단계적으로 중단하겠다고도 밝혔다. () (  러시아에 대한 이러한 경제 제재가 무역 감소를 견인했을 가능성이 높은반면, 러시아 상품에 대한 '자율 제재'나 자발적으로 대안을 모색하는 기업들도 가능성이 높은 요인이라고 ONS는 전했다.  영국의 대러수출은 지난 6월 전월대비 소폭 증가세를 기록했지만 2월까지 12개월 동안 월평균과 비교하면 여전히 3분의 2가 감소한 것으로 서비스업 무역을 포함하지 않은 이 자료는 나타났다.  제재 대상에서 제외된 의약품과 의약품의 3910만 파운드 수출이 증가세를 견인했다.  ($1 = 0.8454 파운드)     (Reporting by Sachin Ravikumar, Editing by Kylie MacLellan)  saisachin.r@tr.com ; Twitter: https://twitter.com/sachinr27; ))     (c) Copyright Thomson Reuters 2020. Click For Restrictions - https://agency.reuters.com/en/copyright.html        Keywords: UKRAINE-CRISIS/BRITAIN-RUSSIA (UPDATE 1)   원문 바로가기    DISCLAIMER  레피니티브의사전, 서면 승인 없는 톰슨로이터 콘텐츠의 재생산이나 재배포는 금지되어 있습니다. 이 기사의 한국어 번역은 에프앤가이드가 사용하는 기계적 번역에 의한 것으로 톰슨로이터와 레피니티브는 번역의 정확성을 보증하지 않습니다."
357,5,"2022-08-24","18:13:15","[데이터로 보는 증시]코스닥 기관·외국인·개인 순매수·순매도 상위종목( 8월 24일-최종치)","/오세순 기자 osss@sedaily.com  [서울경제 관련뉴스]  [데이터로 보는 증시]코스피 기관·외국인·개인 순매수·순매도 상위종목( 8월 24일-최종치)  [데이터로 보는 증시]코스닥 기관·외국인·개인 순매수·순매도 상위종목( 8월 23일-최종치)  [데이터로 보는 증시]코스닥 기관·외국인·개인 순매수·순매도 상위종목( 8월 22일-최종치)  [데이터로 보는 증시]주간 코스닥 기관·외국인·개인 순매수·순매도 상위종목( 8월 16일~19일)   >>[무료 공개]<<지금 ""1,000만원""만 있어도 당장 ""이것"" 부터 사라!! >>>(무료 체험)  이제는 코인이다! ""급상승 코인종목"" 시장가보다 싸게 살 수 있다!!! >>> (무료확인)  ◑급등 시그널 포착◐ 바닥권에서 선취매할 최적의 타이밍과 종목 공개! [참여코드:7777]  [ⓒ 서울경제, 무단 전재 및 재배포 금지]"
357,6,"2022-08-24","18:13:15","메타버스·바이오···벤처 베팅하는 증권사","증권사들이 바이오헬스·메타버스·플랫폼 등 고성장이 기대되는 미래 신산업을 영위한 비상장사들에 대한 직접투자에 적극적으로 나서고 있다. 올 들어 증시 부진에 따른 거래대금 및 수수료 감소, 운용 손실 등으로 증권사 실적에 ‘경고등’이 켜지면서 이익 기반에 대한 우려가 커진 가운데 성장성이 큰 스타트업들로의 선제적 투자를 통해 보다 높은 이윤을 창출하기 위한 움직임으로 풀이된다.   24일 금융투자 업계에 따르면 국내 증권사들은 올 상반기에도 비상장사 투자에 활발히 나선 것으로 나타났다. 주요 증권사들이 신규 출자한 기업 목록을 살펴보면 콘텐츠 제작 관련 스타트업들이 목록을 대거 차지하고 있는 점이 눈에 띈다. 올 상반기 동안 단일 비상장사들에 총110억 원 규모를 신규 출자한 대신증권은 올 4월 아티스트 지식재산권(IP) 플랫폼 ‘원더월’을 운영하는 노머스에 10억 원을 투자했다. 원더월은 국내외 유명 아티스트들의 IP를 활용한 교육 콘텐츠뿐 아니라 앨범·콘서트 등을 제작해 순조롭게 이익 성장세를 이어가고 있다. 앞서대신증권은 메타버스 콘텐츠 제작 업체인 갤럭시코퍼레이션에도 10억 원을 출자했다. 해당 업체는 연예인 IP를 기반으로 가상현실(VR) 아바타와 콘텐츠를 메타버스에 구현하는 사업을 영위하고 있다.   미래에셋증권과 한국투자증권 역시 메타버스 등 VR을 포함한 콘텐츠 생산 업체에 대한 투자에 나섰다. 한국투자증권은 올 4월 맞춤형 메타버스 공간을 제작하는 와이드브레인에 10억 원을 신규 출자했다. 와이드브레인은 VR·증강현실(AR) 콘텐츠 기술을 기반으로 컴투스플랫폼 등업체들과 다양한 기술 협약을 맺고 있다. 미래에셋증권도 올 초 VR 웨어러블 기기를 제작하는 비햅틱스에 15억 원을 투자했다. 비햅틱스는 가상현실 콘텐츠 사용 시 촉감 등을 활용해 실감성을 높이는 햅틱 슈트 등을 제작해 선보인 바 있다.   증권사들은 바이오·헬스케어 벤처들에도 주목했다. 메리츠증권은 4월 메타파인즈에 8억 원가량을 투자한 데 이어 5월에는 업테라에 10억원을 신규 출자했다. 두 업체 모두 신약 개발을 전문으로 하는 바이오 업체로 메타파인즈는 대사 항암제를, 업테라는 표적 단백질 분해 기술에 기반한 치료제를 개발하는 데 주력하고 있다. 한국투자증권은 5월 디지털 헬스케어 솔루션 전문 업체인 씨어스테크놀로지에 20억 원을 출자했다. 환자 모니터링을 위한 웨어러블 기기들을 개발하며 국내 식약처, 미 식품의약국(FDA), 유럽의료기기인증(CE) 등을 확보하고 있다.   소비 과정을 ‘원스톱’으로 압축하는 플랫폼 기업들에 대한 투자도 활성화됐다. 미래에셋증권이 올 2분기 15억 원 규모를 투자한 트리즈커머스는 인플루언스 전속 계약 제도를 활용해 커머스 부문에서 높은 수익성을 창출하고 있다. 사업을 시작한 2015년부터 연평균 100% 이상의 성장률을 기록하고 있다. KB증권은 중고차 원스톱 상품화 플랫폼 스타트업에 10억 원을 출자했다. 체카는 높은 품질의 중고차 거래를 보장하는 플랫폼 ‘레몬’을 7월 출시해 서비스를 제공하고 있다.   증권사들이 미래 고성장이 기대되는 신산업 벤처 투자에 나서는 것은 기업공개(IPO), 인수합병(M&A) 등의 주관사로 참여해 수수료를받는 것을 넘어 직접투자를 통해 높은 이윤을 창출하기 위한 움직임으로 풀이된다. 증권사들은 증시 호황이 지속됐던 지난해 사상 최대 실적을 올리는 등 성과를 거뒀지만 올 들어 증시 부진에 따른 거래 대금 및 거래 수수료 감소, 운용 손실 등으로 이익 수준이 반 토막 났다. 이에 성장성이 튼튼한 비상장사에 대한 장기 투자를 통해 보다 높은 이윤을 추구하려는 것으로 분석된다. 증권사들은 신기술 투자조합 등을 통해서도 벤처 투자에 활발히 나서고 있다. 한 증권사 관계자는 “스타트업의 상장 이후 투자 회수를 통해 얻을 수 있는 이익도 보지만 향후 장기적인 시너지를 낼 수 있는 기술을 갖춘 기업에도 주목한다”며 “10개 중 1~2개 정도만 성공해도 투자 수익이 대폭 불어난다”고 덧붙였다. /정혜진 기자 sunset@sedaily.com  >>[무료 공개]<<지금 ""1,000만원""만 있어도 당장 ""이것""부터 사라!! >>>(무료 체험)  이제는 코인이다! ""급상승 코인종목"" 시장가보다 싸게 살 수 있다!!! >>> (무료확인)  ◑급등 시그널 포착◐ 바닥권에서 선취매할 최적의 타이밍과 종목 공개! [참여코드:7777]  [ⓒ 서울경제, 무단 전재 및 재배포 금지]"
357,7,"2022-08-24","18:13:12","서울변회, '변호사 대상 범죄 가중처벌' 변호사법 개정 촉구","서울변회, '변호사 대상 범죄 가중처벌' 변호사법 개정 촉구         (서울=연합뉴스) 황재하 기자 = 서울지방변호사회가 24일 변호사와 변호사 사무실 사무직원을 대상으로 한 강력범죄를 가중처벌하기 위한 변호사법 개정을 촉구했다.      서울변회는 이날 보도자료를 내 ""대구에서 변호사 사무실 방화 사건이 발생한 지 3개월 만에 서울에서 이혼 소송 당사자가 배우자 측 변호사 사무실을 찾아가 직원을 흉기로 공격하는 사건이 발생했다""며 ""원한 범죄가 또다시 발생한 것""이라고 밝혔다.      이어 ""변호사가 사건을 발생시킨 당사자라는 잘못된 인식으로 변호사를 상대로 분노를 돌리는 경우가 발생해왔다""며 ""제대로 된 제도적보호장치가 없다""고 지적했다.      서울변회는 또 ""국회에서 지난 7월 변호사와 사무직원 대상 범죄를 가중처벌하기 위한 변호사법 일부개정법률안이 발의됐고, 이 법안이통과되면 직무수행 장소에서 변호사와 사무직원을 폭행·협박하는 행위가 가중처벌 대상이 된다""고 설명했다.      그러면서 ""변호사법 개정안의 조속한 입법을 다시금 촉구한다""며 ""소송 상대방에 의한 원한 범죄가 반복되는 사태로 의뢰인의 권익을 위해 성실하게 일하는 변호사들의 변론이 위축돼선 안 된다""고 강조했다.       jaeh@yna.co.kr  (끝)     <저작권자(c) 연합뉴스, 무단 전재-재배포 금지>"
358,1,"2022-08-24","18:10:40","美·유럽 '경기침체 터널' 코앞… 中, 성장 식고 실업률 폭등 [글로벌경제 '빙하기' 온다]","美 8월 제조·서비스업 복합PMI 두달째 내리막… 2년여만에 최저 인플레 속 금리인상은 이어져 '에너지위기'유로존 PMI도 하락 중국은 청년 실업률 20% 육박      미국의소비자물가 고공행진이 계속되고 있다. 미국 경제성장률도 올 들어 2분기 연속 마이너스를 기록했다. 23일(현지시간) 캘리포니아주 남부 앨햄브라에 있는 달러스토어에서 한 여성이 물건을 고르고 있다. AFP연합  세계 경제가 급속한 침체를 겪을지모른다는 우려가 높아지고 있다. 경기선행지수 역할을 하는 구매관리자지수(PMI)를 비롯한 각종 경제지표들이 경기침체 우려를 불러일으키고있다.   코로나19 팬데믹, 러시아의 우크라이나 침공 등으로 물가가 치솟으면서 처분가능소득이 줄어든 소비자들이 허리띠를 졸라매고, 세계 경제가 침체의 나락에 빠질 수 있다는 우려다.   ■美 서비스PMI, 두달 연속 하락   23일(이하 현지시간) 월스트리트저널(WSJ)에 따르면 스탠더드앤드푸어스(S&P)글로벌 설문조사에서 미국 제조업과 서비스업체 구매 담당자들의 경기전망이 급속히 위축됐다.   서비스업과 제조업을 모두 아우르는 복합PMI가 7월 47.7에서 8월 45.0으로 떨어졌다. 이 지수는 기준선이 50이다. 50 미만이면 부정적 전망을 하는 이들이 낙관적 전망을 갖고 있는 관리자보다 더 많다는 것을 뜻한다. 생산활동이 위축될 것임을 예고한다. 복합PMI는 7월에 이어 두 달 내리 하락했다. 절대치로는 팬데믹 초기인 2020년 5월 이후 가장 낮은 수준으로 떨어졌다.   미국 경제는 하강 움직임이 뚜렷하다. 국내총생산(GDP) 성장률은 1·4분기 -1.6%에 이어 2·4분기에도 -0.9%를 기록했다. 통상적 경기침체 기준인 2개 분기 연속 마이너스 성장이었다.   그러나 노동시장은 활황세를 지속하고 있고, 인플레이션 역시 지난달 소폭 완화됐다고는 하지만 여전히 고공행진을 멈추지 않고 있다. 미국 연방준비제도(연준)가 물가를 잡기 위해 고강도 금리인상을 지속하면서 미국 경제가 결국 침체로 빠져들 것이란 우려가 높아지고 있다.   ■에너지 위기 속 유럽도 고전   유럽도 어렵기는 마찬가지다.   지난 2월 24일 우크라이나를 침공한 러시아가 서방의 경제제재에 맞서 유럽에 에너지 공급을 급격히 줄인 데 따른 충격이크다. 올 들어 러시아와 독일을 잇는 가스관인 노르트스트림을 통한 가스공급을 예전 수준의 20%로 줄인 러시아는 이달 말부터 다음달 초까지 사흘간 노르트스트림 가스관 가동을 아예 중단한다고 19일 발표하기도 했다.   기업들의 경기전망도 악화하고 있다.   S&P글로벌 유로존(유로화 사용 19개국) PMI는 7월 49.9에서 8월 49.2로 떨어졌다. 1년 반 만에 가장 낮은 수준이다. 제조업 생산은 석달 내리 줄었다. 유로존 경제의 성장엔진 독일이 특히 타격이 크다. 에너지 위기 속에 독일 PMI는 이달 들어 2020년 6월 이후 가장 큰 폭의하락세를 기록했다. 프랑스는 PMI가 팬데믹 이후 처음으로 하락했다.   이코노미스트들은 유로존 경제가 이미 침체 상태에 접어든 것으로 판단하고 있다. 아울러 올 4·4분기에도 침체 상태에서 벗어나지 못할 것으로 비관하고 있다.   ■中, 코로나 팬데믹 봉쇄 충격   세계 경제의 성장엔진 역할을 해왔던 중국은 엔진이 식고 있다. 4~6월 코로나19 감염이 확산되면서 경제수도 상하이를 비롯한 대도시들이 봉쇄됐던 충격이 크다.   2·4분기 GDP가 지난해 같은 기간에 비해 고작 0.4% 증가하는 데 그쳤다. 연초 중국 정부가 제시한 올해 성장률 목표치 5.5%와 비교조차 어려울 정도의 부진이다. 그러나 이 같은 심각한 경제적 충격에도 불구하고당국의 입장은 달라지지 않고 있다. 열악한 공중보건 체계, 또 중국 노년층의 낮은 백신 접종률을 감안할 때 감염이 확산되면 봉쇄하는 것밖에는 방법이 없다는 판단을 하고 있는 것으로 보인다.   경기둔화로 알리바바, 텐센트, 징둥닷컴 등 대기업들이 최대 15% 인력감축에 돌입하는 등 기업들의 감원이 잇따르면서 중국 실업률도 폭등하고 있다. 16~24세 청년층 실업률은 7월 20%에 육박하는 것으로 집계됐다.    dympna@fnnews.com 송경재 기자   ▶ 1500% 솟구치는 아직 5000원대 황금株, 급등 전 마지막 기회! [클릭]   ▶“주식카톡방 완전무료 선언”파격결정   [파이낸셜뉴스 주요뉴스]  → 너무 야해서 MBC가 퇴짜 놨다는 윤은혜 의상 공개 → '41억원' 보이스피싱 당한 40대 의사, 과정 보니... '소름' → 한문철 ""저를 이기실 수 있겠어요?"" 배달기사와 시비 → 이주노, 서태지와 불화설에 한마디 ""서태지 어머니와..."" → 제주 비양도서 60대 남성 숨진 채 발견, 시신 살펴보니... → 한주간 지친 나에게 디저트로 [파인애플]  하루만에 高수익 챙길 ‘초대형’ 바이오 대장株! 비밀리에 입수! ▶확인◀   ▶▶[무료공개]◀◀ 지금 ""1,000만원""만 있어도 당장 ""이것""부터 사라!! >>> (무료 체험)    ※ 저작권자 ⓒ 파이낸셜뉴스. 무단 전재-재배포 금지 "
358,2,"2022-08-24","18:10:27","""월급 빼고 다 올랐다"" 생필품 가격 줄인상","농심 라면 11%·스낵 5% 넘게 올려   서민들의 생활고가 더욱 더 팍팍해질 것으로 보인다. 생활필수품들의 가격이 두 자릿수 이상으로 줄줄이 인상되고 있어서다. 일각에서는 월급 빼곤 오르지 않는 것이 없다는 푸념이 섞인 말이 회자되고 있다.   24일 업계에 따르면 농심은 추석 연휴가 끝난 내달 15일부터 라면 가격을 평균 11.3% 인상한다. 농심이 라면 가격을 인상한 것은 지난해 8월 이후 13개월만이다. 원자재 가격 상승 부담이 이어졌고, 24년 만에 국내 사업에서 적자를 기록하자 가격 인상을 단행했다.   농심은 라면 외에도 스낵 주요 제품의 출고 가격을 평균 5.7% 인상할 예정으로, 가격 인상 대상에 포함된 품목은 라면 26종과스낵 23종 브랜드 총 49종 상품이다.   라면과 스낵 인상외에도 올해 생필품 가격들은 크게 올랐다. 앞서 매일유업은 우유, 계란등 일부 제품의 가격을 지난 6월부터 순차적으로 인상했다. 매일유업은 '소화가 잘되는 우유' 가공유 3종의 출고가를 4.9% 인상했으며 상하농원 계란 출고가는 최대 11% 인상했다.   전방위적 물가 상승에 지난해 치킨 및 버거 프랜차이즈 등 외식업계 가격 인상 소식이 더해지고 있다. 한국맥도날드는 68개 메뉴의 가격을 평균 4.8% 인상한다. 맥도날드는 반년전인 지난 2월에도 평균 2.8% 가격을 올렸다.   또한 버거킹은 지난 1월과 7월 제품 가격을 각각 2.9%, 4.5% 인상했으며 롯데리아도 작년 12월 평균 4.1% 올렸고, 지난 6월 81종의 가격을 평균 5.5% 더 인상했다. KFC도 지난 1월과 지난달 12일 주요 상품의 가격을 각각 100~200원, 200∼400원 인상했다. 도미노피자는 12일부터 피자 전제품 가격 인상을 단행한다.    kjw@fnnews.com 강재웅 기자   ▶ 1500% 솟구치는 아직 5000원대 황금株,급등 전 마지막 기회! [클릭]   ▶“주식카톡방 완전무료 선언” 파격결정   [파이낸셜뉴스 주요뉴스]  → 너무 야해서 MBC가 퇴짜 놨다는 윤은혜 의상 공개 → '41억원' 보이스피싱 당한 40대 의사, 과정 보니... '소름' → 한문철 ""저를 이기실 수 있겠어요?"" 배달기사와 시비 → 이주노, 서태지와 불화설에 한마디 ""서태지 어머니와..."" →  제주 비양도서 60대 남성 숨진 채 발견, 시신 살펴보니... → 한주간 지친 나에게 디저트로 [파인애플]  하루만에 高수익 챙길 ‘초대형’ 바이오 대장株! 비밀리에 입수! ▶확인◀   ▶▶[무료공개]◀◀ 지금 ""1,000만원""만 있어도 당장 ""이것""부터 사라!! >>> (무료 체험)    ※ 저작권자 ⓒ 파이낸셜뉴스. 무단 전재-재배포 금지 "
358,3,"2022-08-24","18:10:17","입국자 PCR 폐지 검토에 여행·항공株 화색","정부가 해외에서 국내로 입국하는사람에 대해 진행되고 있는 유전자증폭(PCR) 검사를 폐지하는 방안을 검토 중이라는 사실이 알려지면서 항공·여행주가 깜짝 반등했다.  24일 한국거래소에 따르면 진에어(272450)는 전날보다 1650원(10.44%) 오른 1만 7450원에 거래를 마쳤다. 제주항공(089590)(7.37%), 티웨이항공(091810)(3.82%), 대한항공(003490)(2.37%), 아시아나항공(020560)(1.74%) 등 저비용항공사(LCC)를 중심으로 항공주가 강세를 나타냈다. 모두투어(080160)(8.65%), 노랑풍선(104620)(6.44%), 하나투어(039130)(6.38%), 레드캡투어(038390)(6.13%), 참좋은여행(094850)(5.59%) 등 여행업 관련주 역시 급등에 성공했다.   이날 여행주 급등의 배경은 정부가 국내 입국자에 대한 PCR 검사 폐지를 검토 중이라는 사실이 알려졌다는 점이다. 박향 중앙사고수습본부 방역총괄과장은 이날 정례 브리핑에서 입국 전 코로나19 검사 폐지에 대한 질문에 “전문가 의견을 수렴하고 있다”고 말했다. 현재 방역 당국은 모든 입국자에 대해 입국 전 48시간 이내 PCR 검사 또는 24시간 이내 전문가용 신속항원 검사 음성 확인서를 제출하도록 하고 있다. 여행 업계는 이러한 조치가 해외여행 수요를 감소시키는 직접적인 원인이라고 지적해왔다.   일본이 코로나19 백신 3차 접종까지 완료한 사람에 대해서는 입국할 때 PCR 검사 음성 증명서 제출을 면제하기로 하면서 여행 관련주가 더욱 반등할 수 있다는 관측이 나온다. 하루 입국자를 현행 2만 명에서 5만 명으로 확대하는 방안과 여행사 직원이 동행하지 않는 패키지여행을 허용하는 방안까지 검토 중인 것으로 알려지면서 해외여행 수요가 급증할 수 있기 때문이다. /심기문 기자 door@sedaily.com  >>[무료 공개]<<지금 ""1,000만원""만 있어도 당장 ""이것""부터 사라!! >>>(무료 체험)  이제는 코인이다! ""급상승 코인종목"" 시장가보다 싸게 살 수 있다!!! >>> (무료확인)  ◑급등 시그널 포착◐ 바닥권에서 선취매할 최적의 타이밍과 종목 공개! [참여코드:7777]  [ⓒ 서울경제,무단 전재 및 재배포 금지]"
358,4,"2022-08-24","18:10:09","미국서 만든 ‘과일 막걸리’ 한국 시장 출격","지난 23일 보틀벙커 제타플렉스점에서 '마쿠' 한국 론칭 이벤트가 진행됐다. 왼쪽부터 망고, 블루베리, 오리지널(쌀) 맛. 사진=김주영 기자 ""음료수 같아요. 독한 알코올 향이 거의 없네요.""   2019년 미국 뉴욕에서 출시한 이후 100만여캔의 판매 기록을 달성한 막걸리 '마쿠'(MAKKU)가 지난 23일 한국에 첫 선을 보였다. 국내 소비자들이 느낀 마쿠의 첫 인상은 '술 같지 않다'는 것이다. 이날 오후 서울 송파구 롯데마트 제타플렉스점 보틀벙커에서 만난 30 대 여성 A씨는 ""과일 음료 맛이 난다""면서 ""독한 알코올 향이 없어서 좋다""고 말했다.   마쿠는 오는 9월 1 일 정식 출시를 앞두고 이곳에서 론칭 행사를 열었다. 행사에 참석한 이들은 맛을 음미하기에 앞서 마쿠의 비주얼에 먼저 반응했다. 오리지널(쌀), 블루베리, 망고 등 3종으로 출시된 마쿠는 세련되고 심플한 디자인의 '캔'에 막걸리를 담아낸 것이 특징이다. 살짝 흔들어 잔에 따랐을 때도 예쁜 색으로 잔이 채워져 많은 이들의 카메라가 바쁘게 움직였다.   마쿠를 개발한 한국계 미국인 캐롤 박 대표는 ""술을 맛있게 만들다 보니 음료같다는 반응이 많다""면서 ""자극적인 단맛이 아닌 자연스러운 단맛을 내기 위해 과즙을 많이 넣었다""고 설명했다.   박 대표는 ""미국 시장에 내놓으면서 '막걸리'라고 부르면 많은 사람들이 낯설어하고 기억도 잘 못할 것 같았다""며 ""막걸리와 비슷하면서도 짧고 쉽게 읽을 수 있는 귀여운 어감의 '마쿠'로 브랜딩했다""고 말했다.   마쿠는 오는 9월 1일부터 주요 대형마트와 편의점에서 만나볼 수 있으며, 초도 물량 20만 캔을 푼다.    ju0@fnnews.com 김주영 기자   ▶ 1500% 솟구치는 아직 5000원대 황금株, 급등 전 마지막 기회! [클릭]   ▶“주식카톡방 완전무료 선언” 파격결정   [파이낸셜뉴스 주요뉴스]  → 너무 야해서 MBC가 퇴짜 놨다는 윤은혜 의상 공개 → '41억원' 보이스피싱 당한 40대 의사, 과정 보니... '소름' → 한문철 ""저를 이기실 수 있겠어요?"" 배달기사와 시비 → 이주노, 서태지와 불화설에 한마디 ""서태지 어머니와..."" → 제주 비양도서 60대 남성 숨진 채 발견, 시신 살펴보니... → 한주간 지친 나에게 디저트로 [파인애플]  하루만에 高수익 챙길 ‘초대형’ 바이오 대장株! 비밀리에 입수! ▶확인◀   ▶▶[무료공개]◀◀ 지금 ""1,000만원""만 있어도 당장 ""이것""부터 사라!! >>> (무료 체험)    ※ 저작권자 ⓒ 파이낸셜뉴스. 무단 전재-재배포 금지 "
358,5,"2022-08-24","18:10:07","푸틴 대변인 아내, 그리스서 광란의 파티 '논란' [영상]","서방의 대(對)러 제재에도 불구하고 블라디미르 푸틴 러시아 대통령의 대변인의 아내가 그리스에서 파티를 즐긴 사실이 알려져 논란이 커지고 있다.   지난 22일(현지시간) CNN 등 해외 매체에 따르면, 드미트리 페스코프 러시아 크렘린궁 대변인의 아내 타티아나 나브카는 최근 사회관계망서비스(SNS)에 “접시 깨기는 그리스에서 이뤄지는 밤의 광란”이라는 문구와 함께 영상을 게재했다.   해당 영상에는 나브카는 식당에서 음악에 맞춰 춤을 추며 접시를 하나씩 깨는 모습이 담겼다. 해당 게시글은 현재 삭제된 상태다.   2006년 토리노 동계올림픽 아이스댄싱 금메달리스트인 나브카는 러시아의 우크라이나 침공 이후 남편과 함께 유럽연합(EU)의 제재 명단에 올라가있다. 제재 명단에 오르면 EU 내 자산 동결, 입국 금지 등이 적용된다.   EU에 속해 있는 그리스는 나브카의 입국 사실을 부인했다. 이에 나브카가 러시아를 제재하지 않는 국가 중 하나인 터키를 거쳐 그리스의 한 섬으로 들어온 것이 아니냐는 추측이 나온다.   CNN은 이번 논란은 러시아에서도 불거졌다고 보도했다. 이는 러시아의 ‘적’ 목록에 그리스가 있음에도 불구하고해당 나라에서 파티를 즐겼기 때문이다.  한편, 알렉세이 나발니 러시아 야권 운동가는 “서방 국가들이 러시아 정재계 엘리트들을 강력히 제재하겠다는 약속을 이행하지 못하고 있다”고 일침을 가했다.   장지민 한경닷컴 객원기자 newsinfo@hankyung.com    관련기사 이번엔 진짜 '게'판이다…이마트, 7년만에 파격가 ""이렇게 좋을 줄은""…강남 엄마들이 돈 버는 법 ""K-믹스커피는 못참지""…맥심의 꿈 '바톤 터치' '서민 음식' 라면 가격 11% 올렸더니…벌어진 일 ""한달전엔 안 그랬는데"" 심상찮은 강원도 무슨일    ⓒ 한국경제 & hankyung.com, 무단전재 및 재배포 금지"
